time,value
0.0512118970006438,-0.0005179267006122
0.1259126706548663,-0.0021522530083221
0.1483229027511328,-0.00306200896241
0.2571726015044273,-0.0042472453320857
0.3081825583711675,-0.0049933749002692
0.395802098950524,-0.0056022408963585
0.4497751124437776,-0.0044817927170868
0.458153254431263,-0.0036481164824687
0.620087019444334,-0.003587207637154
0.7787974323927651,-0.0028611014163716
0.8635682158920526,-0.0025770308123249
0.9894536140976716,-0.0015102092428006
1.0794602698650673,-0.000672268907563
1.125145372358987,-0.0001822361585483
1.2593703148425783,0.0
1.3673163418290848,0.0005602240896358
1.547226386806596,0.001344537815126
1.7631184407796097,0.0026890756302521
1.89009594178874,0.0029051199213558
2.019577282789392,0.0030371547261768
2.131628443270724,0.0036496987451874
2.3445256481852565,0.0042893807903567
2.484589598786923,0.0050860757011584
2.64498875999446,0.0055584065850157
2.7346326836581696,0.0058263305322128
2.878560719640179,0.0063865546218487
2.986506746626685,0.0070588235294117
3.040479760119939,0.0073949579831932
3.238380809595202,0.0080672268907562
3.418290854572711,0.0086274509803921
3.598200899550222,0.0089635854341736
3.7061469265367313,0.0094117647058823
3.8860569715142415,0.0100840336134453
3.976011994002996,0.010532212885154
4.137931034482757,0.0109803921568627
4.317841079460268,0.0117647058823529
4.497751124437779,0.0125490196078431
4.5877061469265366,0.0134453781512604
4.713643178410794,0.0135574229691876
4.919343367456306,0.0136999504628308
5.060832530186901,0.0139547180354723
5.211717107560539,0.0149347846650452
5.261057282427948,0.0143382041908338
5.373464160879064,0.0157298864792333
5.542043546558365,0.0162782527987602
5.685157421289353,0.0162464985994397
5.79310344827586,0.0165826330532212
5.877125234293412,0.0172251861822048
6.026986506746625,0.0171428571428571
6.191615491377687,0.0176074552382113
6.3598888130829865,0.0180575420917415
6.5202988954562615,0.0182697640532428
6.614421870260581,0.0187950434582677
6.836581709145425,0.0194957983193277
6.944527736131932,0.0200560224089635
7.160419790104945,0.0202801120448179
7.322338830584706,0.0205042016806722
7.430284857571213,0.021064425770308
7.603899529758093,0.0216540687216823
7.767054807745226,0.022286544366628
7.936098264361573,0.0228076400790029
8.131934032983509,0.0235294117647058
8.311844077961016,0.0237535014005602
8.383808095952023,0.0239775910364145
8.581709145427286,0.0238655462184873
8.776262259813763,0.0242622631593607
8.94558401343,0.0246889058251525
9.125861880515522,0.0250429924521755
9.28246985540002,0.0250657062959184
9.44856922270176,0.025571232369145
9.60394683190254,0.0261827895508408
9.787106446776608,0.0265546218487394
9.960803099187851,0.0265004706080781
10.129840278428263,0.0269550602380996
10.298913029465652,0.0274148559384455
10.47495785271077,0.0278901590823107
10.628841446438468,0.0281267072399929
10.91868044821685,0.028550776176231
11.08368615713306,0.0295167176025525
11.250176116715348,0.0293567071379522
11.41188132086096,0.0294212910791971
11.55911508101238,0.0297898209134194
11.785873429482749,0.0299458717432039
11.93335285162114,0.0301068257062025
